43273.6130439815,+36.2,+16.1,+10.1,+11.0
43273.6137384259,+36.0,+16.2,+10.1,+11.1
43273.6144328704,+35.8,+16.2,+10.1,+11.0
43273.6151273148,+35.6,+16.3,+10.1,+11.1
43273.6158217593,+35.4,+16.4,+10.1,+11.0
43273.6165162037,+35.2,+16.4,+10.1,+11.1
43273.6172106481,+35.0,+16.5,+10.1,+11.0
43273.6179050926,+34.9,+16.6,+10.1,+11.0
43273.618599537,+34.7,+16.6,+10.1,+11.1
43273.6192939815,+34.6,+16.7,+10.1,+11.0
43273.6199884259,+34.5,+16.7,+10.1,+11.1
43273.6206828704,+34.4,+16.8,+10.1,+11.1
43273.6213773148,+34.3,+16.9,+10.1,+11.1
43273.6220717593,+34.2,+16.9,+10.1,+11.1
43273.6227662037,+34.1,+17.0,+10.1,+11.1
43273.6234606481,+34.0,+17.0,+10.1,+11.1
43273.6241550926,+33.9,+17.1,+10.1,+11.1
43273.624849537,+33.8,+17.1,+10.1,+11.1
43273.6255439815,+33.8,+17.1,+10.1,+11.1
43273.6262384259,+33.6,+17.1,+10.1,+11.1
43273.6269328704,+33.6,+17.2,+10.1,+11.1
43273.6276273148,+33.5,+17.3,+10.2,+11.1
43273.6283217593,+33.5,+17.3,+10.1,+11.1
43273.6290162037,+33.4,+17.3,+10.2,+11.1
43273.6297106482,+33.4,+17.4,+10.1,+11.1
43273.6304050926,+33.3,+17.4,+10.1,+11.1
43273.631099537,+33.3,+17.5,+10.2,+11.1
43273.6317939815,+33.3,+17.5,+10.1,+11.1
43273.6324884259,+33.2,+17.5,+10.2,+11.1
43273.6331828704,+33.2,+17.5,+10.1,+11.1
43273.6338773148,+33.1,+17.6,+10.2,+11.1
43273.6345717593,+33.1,+17.6,+10.1,+11.1
43273.6352662037,+33.1,+17.6,+10.2,+11.1
43273.6359606481,+33.0,+17.7,+10.2,+11.1
43273.6366550926,+33.0,+17.7,+10.1,+11.1
43273.637349537,+32.9,+17.7,+10.2,+11.1
43273.6380439815,+32.9,+17.7,+10.2,+11.1
43273.6387384259,+32.8,+17.8,+10.2,+11.1
43273.6394328704,+32.8,+17.8,+10.2,+11.1
43273.6401273148,+32.8,+17.8,+10.2,+11.1
43273.6408217593,+32.8,+17.8,+10.2,+11.1
43273.6415162037,+32.7,+17.8,+10.2,+11.1
43273.6422106481,+32.7,+17.9,+10.2,+11.1
43273.6429050926,+32.6,+17.9,+10.2,+11.1
43273.643599537,+32.6,+17.9,+10.2,+11.1
43273.6442939815,+32.6,+18.0,+10.2,+11.1
43273.6449884259,+32.5,+18.0,+10.2,+11.1
43273.6456828704,+32.5,+18.0,+10.2,+11.1
43273.6463773148,+32.4,+17.9,+10.2,+11.1
43273.6470717593,+32.5,+18.1,+10.2,+11.1
43273.6477662037,+32.4,+18.1,+10.2,+11.1
43273.6484606481,+32.3,+18.0,+10.2,+11.1
43273.6491550926,+32.4,+18.1,+10.2,+11.1
43273.649849537,+32.3,+18.2,+10.2,+11.1
43273.6505439815,+32.3,+18.2,+10.2,+11.1
43273.6512384259,+32.3,+18.2,+10.2,+11.1
43273.6519328704,+32.3,+18.2,+10.2,+11.1
43273.6526273148,+32.2,+18.3,+10.2,+11.1
43273.6533217593,+32.2,+18.3,+10.2,+11.1
