43272.7108333333,+30.2,+8.8,+8.7,+10.0
43272.7115277778,+30.0,+8.8,+8.7,+10.0
43272.7122222222,+29.8,+8.8,+8.7,+10.0
43272.7129166667,+29.7,+8.8,+8.7,+10.0
43272.7136111111,+29.5,+8.8,+8.7,+10.0
43272.7143055556,+29.4,+8.8,+8.7,+10.0
43272.715,+29.2,+8.8,+8.8,+10.0
43272.7156944444,+29.1,+8.8,+8.7,+10.0
43272.7163888889,+29.1,+8.8,+8.7,+10.0
43272.7170833333,+29.0,+8.8,+8.7,+10.0
43272.7177777778,+29.0,+8.8,+8.8,+10.0
43272.7184722222,+28.9,+8.8,+8.8,+10.0
43272.7191666667,+28.9,+8.9,+8.8,+10.0
43272.7198611111,+28.8,+8.9,+8.8,+10.0
43272.7205555556,+28.8,+8.9,+8.8,+10.0
43272.72125,+28.7,+8.9,+8.8,+10.0
43272.7219444444,+28.7,+8.9,+8.8,+10.0
43272.7226388889,+28.6,+8.9,+8.8,+10.0
43272.7233333333,+28.6,+8.9,+8.8,+10.0
43272.7240277778,+28.6,+8.9,+8.8,+10.0
43272.7247222222,+28.5,+8.9,+8.8,+10.1
43272.7254166667,+28.5,+8.9,+8.8,+10.0
43272.7261111111,+28.5,+9.0,+8.8,+10.0
43272.7268055556,+28.4,+9.0,+8.8,+10.0
43272.7275,+28.4,+9.0,+8.8,+10.0
43272.7281944444,+28.4,+9.0,+8.8,+10.1
43272.7288888889,+28.4,+9.0,+8.8,+10.0
43272.7295833333,+28.3,+9.0,+8.8,+10.1
43272.7302777778,+28.3,+9.0,+8.8,+10.1
43272.7309722222,+28.3,+9.0,+8.8,+10.1
43272.7316666667,+28.2,+9.0,+8.8,+10.1
43272.7323611111,+28.2,+9.1,+8.8,+10.1
43272.7330555556,+28.2,+9.1,+8.8,+10.1
43272.73375,+28.2,+9.1,+8.8,+10.1
43272.7344444444,+28.2,+9.1,+8.8,+10.1
43272.7351388889,+28.1,+9.0,+8.8,+10.1
43272.7358333333,+28.1,+9.1,+8.8,+10.1
43272.7365277778,+28.1,+9.1,+8.8,+10.1
43272.7372222222,+28.1,+9.1,+8.8,+10.1
43272.7379166667,+28.1,+9.1,+8.8,+10.1
43272.7386111111,+28.1,+9.2,+8.8,+10.1
43272.7393055556,+28.1,+9.2,+8.8,+10.1
43272.74,+28.0,+9.2,+8.8,+10.1
43272.7406944444,+28.0,+9.2,+8.8,+10.1
43272.7413888889,+28.0,+9.2,+8.8,+10.1
43272.7420833333,+28.0,+9.2,+8.8,+10.1
43272.7427777778,+28.0,+9.2,+8.8,+10.1
43272.7434722222,+28.0,+9.2,+8.8,+10.1
43272.7441666667,+28.0,+9.3,+8.8,+10.1
43272.7448611111,+27.9,+9.3,+8.8,+10.1
43272.7455555556,+27.9,+9.3,+8.8,+10.1
43272.74625,+27.9,+9.3,+8.8,+10.1
43272.7469444444,+27.9,+9.3,+8.8,+10.1
43272.7476388889,+27.9,+9.3,+8.8,+10.1
43272.7483333333,+27.9,+9.3,+8.8,+10.1
43272.7490277778,+27.9,+9.3,+8.8,+10.1
43272.7497222222,+27.8,+9.3,+8.8,+10.1
43272.7504166667,+27.8,+9.4,+8.8,+10.1
43272.7511111111,+27.8,+9.4,+8.8,+10.1
43272.7518055556,+27.8,+9.4,+8.8,+10.1
43272.7525,+27.8,+9.4,+8.8,+10.1
43272.7531944444,+27.8,+9.4,+8.8,+10.1
