43273.2247222222,+26.2,+12.5,+9.6,+10.7
43273.2254166667,+26.2,+12.5,+9.6,+10.7
43273.2261111111,+26.3,+12.5,+9.6,+10.7
43273.2268055556,+26.2,+12.5,+9.6,+10.7
43273.2275,+26.2,+12.5,+9.6,+10.7
43273.2281944444,+26.2,+12.5,+9.6,+10.7
43273.2288888889,+26.2,+12.5,+9.6,+10.7
43273.2295833333,+26.2,+12.5,+9.6,+10.7
43273.2302777778,+26.2,+12.5,+9.6,+10.7
43273.2309722222,+26.2,+12.5,+9.6,+10.7
43273.2316666667,+26.2,+12.5,+9.6,+10.7
43273.2323611111,+26.2,+12.5,+9.6,+10.7
43273.2330555556,+26.2,+12.5,+9.6,+10.7
43273.23375,+26.2,+12.5,+9.6,+10.7
43273.2344444444,+26.2,+12.5,+9.6,+10.7
43273.2351388889,+26.2,+12.5,+9.6,+10.7
43273.2358333333,+26.2,+12.5,+9.6,+10.7
43273.2365277778,+26.2,+12.5,+9.6,+10.7
43273.2372222222,+26.2,+12.5,+9.6,+10.7
43273.2379166667,+26.2,+12.5,+9.6,+10.7
43273.2386111111,+26.2,+12.5,+9.6,+10.7
43273.2393055556,+26.2,+12.5,+9.6,+10.7
43273.24,+26.2,+12.5,+9.6,+10.7
43273.2406944444,+26.2,+12.5,+9.6,+10.7
43273.2413888889,+26.2,+12.5,+9.6,+10.7
43273.2420833333,+26.2,+12.5,+9.6,+10.7
43273.2427777778,+26.2,+12.5,+9.6,+10.7
43273.2434722222,+26.2,+12.5,+9.6,+10.7
43273.2441666667,+26.2,+12.5,+9.6,+10.7
43273.2448611111,+26.2,+12.5,+9.6,+10.7
43273.2455555556,+26.2,+12.5,+9.6,+10.7
43273.24625,+26.2,+12.5,+9.6,+10.7
43273.2469444444,+26.2,+12.5,+9.6,+10.7
43273.2476388889,+26.2,+12.5,+9.6,+10.7
43273.2483333333,+26.2,+12.5,+9.6,+10.7
43273.2490277778,+26.2,+12.5,+9.6,+10.7
43273.2497222222,+26.2,+12.5,+9.6,+10.7
43273.2504166667,+26.2,+12.5,+9.7,+10.7
43273.2511111111,+26.2,+12.5,+9.6,+10.7
43273.2518055556,+26.2,+12.5,+9.6,+10.7
43273.2525,+26.2,+12.5,+9.6,+10.7
43273.2531944444,+26.2,+12.5,+9.6,+10.7
43273.2538888889,+26.2,+12.5,+9.6,+10.7
43273.2545833333,+26.2,+12.5,+9.6,+10.7
43273.2552777778,+26.2,+12.5,+9.6,+10.7
43273.2559722222,+26.2,+12.5,+9.6,+10.7
43273.2566666667,+26.2,+12.5,+9.7,+10.7
43273.2573611111,+26.2,+12.5,+9.6,+10.7
43273.2580555556,+26.2,+12.5,+9.7,+10.7
43273.25875,+26.2,+12.5,+9.7,+10.7
43273.2594444444,+26.2,+12.5,+9.6,+10.7
43273.2601388889,+26.2,+12.5,+9.6,+10.7
43273.2608333333,+26.2,+12.5,+9.7,+10.7
43273.2615277778,+26.2,+12.5,+9.7,+10.7
43273.2622222222,+26.2,+12.5,+9.7,+10.7
43273.2629166667,+26.2,+12.5,+9.6,+10.7
43273.2636111111,+26.2,+12.6,+9.7,+10.7
43273.2643055556,+26.2,+12.6,+9.7,+10.7
43273.265,+26.2,+12.6,+9.7,+10.8
43273.2656944444,+26.2,+12.5,+9.7,+10.7
43273.2663888889,+26.2,+12.5,+9.7,+10.7
43273.2670833333,+26.2,+12.5,+9.7,+10.8
43273.2677777778,+26.2,+12.5,+9.7,+10.7
43273.2684722222,+26.2,+12.6,+9.7,+10.8
43273.2691666667,+26.2,+12.6,+9.7,+10.7
43273.2698611111,+26.2,+12.6,+9.7,+10.7
43273.2705555556,+26.2,+12.6,+9.7,+10.7
43273.27125,+26.2,+12.6,+9.7,+10.8
43273.2719444444,+26.2,+12.6,+9.7,+10.8
43273.2726388889,+26.2,+12.6,+9.7,+10.8
43273.2733333333,+26.2,+12.6,+9.7,+10.8
43273.2740277778,+26.2,+12.5,+9.7,+10.8
43273.2747222222,+26.2,+12.6,+9.7,+10.8
43273.2754166667,+26.2,+12.6,+9.7,+10.8
43273.2761111111,+26.2,+12.6,+9.7,+10.8
43273.2768055556,+26.2,+12.6,+9.7,+10.8
43273.2775,+26.2,+12.6,+9.7,+10.8
43273.2781944444,+26.2,+12.6,+9.7,+10.8
43273.2788888889,+26.2,+12.6,+9.7,+10.8
43273.2795833333,+26.2,+12.6,+9.7,+10.8
43273.2802777778,+26.2,+12.6,+9.7,+10.8
43273.2809722222,+26.2,+12.6,+9.7,+10.8
43273.2816666667,+26.2,+12.6,+9.7,+10.8
43273.2823611111,+26.2,+12.6,+9.7,+10.8
43273.2830555556,+26.2,+12.6,+9.7,+10.8
43273.28375,+26.2,+12.6,+9.7,+10.8
43273.2844444444,+26.2,+12.6,+9.7,+10.8
43273.2851388889,+26.2,+12.6,+9.7,+10.8
43273.2858333333,+26.2,+12.6,+9.7,+10.8
43273.2865277778,+26.2,+12.6,+9.7,+10.8
43273.2872222222,+26.2,+12.6,+9.7,+10.8
43273.2879166667,+26.2,+12.6,+9.7,+10.8
43273.2886111111,+26.2,+12.6,+9.7,+10.8
43273.2893055556,+26.2,+12.6,+9.7,+10.8
43273.29,+26.1,+12.5,+9.7,+10.7
43273.2906944444,+26.2,+12.6,+9.7,+10.8
43273.2913888889,+26.2,+12.6,+9.7,+10.8
43273.2920833333,+26.2,+12.6,+9.7,+10.8
43273.2927777778,+26.2,+12.6,+9.7,+10.8
43273.2934722222,+26.2,+12.6,+9.7,+10.8
43273.2941666667,+26.2,+12.6,+9.7,+10.8
43273.2948611111,+26.2,+12.7,+9.7,+10.8
43273.2955555556,+26.2,+12.6,+9.7,+10.8
43273.29625,+26.2,+12.6,+9.7,+10.8
43273.2969444444,+26.2,+12.6,+9.7,+10.8
43273.2976388889,+26.2,+12.7,+9.7,+10.8
43273.2983333333,+26.2,+12.6,+9.7,+10.8
43273.2990277778,+26.2,+12.7,+9.7,+10.8
43273.2997222222,+26.2,+12.7,+9.7,+10.8
43273.3004166667,+26.2,+12.7,+9.7,+10.8
43273.3011111111,+26.2,+12.7,+9.7,+10.8
43273.3018055556,+26.2,+12.7,+9.7,+10.8
43273.3025,+26.2,+12.7,+9.7,+10.8
43273.3031944444,+26.2,+12.7,+9.7,+10.8
43273.3038888889,+26.2,+12.7,+9.7,+10.8
43273.3045833333,+26.2,+12.7,+9.7,+10.8
43273.3052777778,+26.2,+12.7,+9.7,+10.8
43273.3059722222,+26.2,+12.7,+9.7,+10.8
43273.3066666667,+26.2,+12.7,+9.7,+10.8
43273.3073611111,+26.2,+12.7,+9.7,+10.8
43273.3080555556,+26.2,+12.7,+9.7,+10.8
43273.30875,+26.2,+12.7,+9.7,+10.8
43273.3094444444,+26.2,+12.7,+9.7,+10.8
43273.3101388889,+26.2,+12.7,+9.7,+10.8
43273.3108333333,+26.2,+12.7,+9.7,+10.8
43273.3115277778,+26.2,+12.7,+9.7,+10.8
43273.3122222222,+26.2,+12.7,+9.7,+10.8
43273.3129166667,+26.2,+12.7,+9.7,+10.8
43273.3136111111,+26.2,+12.7,+9.7,+10.8
43273.3143055556,+26.2,+12.7,+9.7,+10.8
43273.315,+26.2,+12.7,+9.7,+10.8
43273.3156944444,+26.2,+12.7,+9.7,+10.8
43273.3163888889,+26.2,+12.7,+9.7,+10.8
43273.3170833333,+26.2,+12.7,+9.7,+10.8
43273.3177777778,+26.2,+12.7,+9.7,+10.8
43273.3184722222,+26.2,+12.7,+9.7,+10.8
43273.3191666667,+26.2,+12.7,+9.7,+10.8
43273.3198611111,+26.2,+12.7,+9.7,+10.8
43273.3205555556,+26.2,+12.7,+9.7,+10.8
43273.32125,+26.2,+12.7,+9.7,+10.8
43273.3219444444,+26.2,+12.7,+9.7,+10.8
43273.3226388889,+26.2,+12.7,+9.7,+10.8
43273.3233333333,+26.2,+12.7,+9.7,+10.8
43273.3240277778,+26.2,+12.7,+9.7,+10.8
43273.3247222222,+26.2,+12.7,+9.8,+10.8
43273.3254166667,+26.2,+12.7,+9.7,+10.8
43273.3261111111,+26.2,+12.7,+9.8,+10.8
43273.3268055556,+26.2,+12.7,+9.7,+10.8
43273.3275,+26.2,+12.7,+9.7,+10.8
43273.3281944444,+26.2,+12.7,+9.7,+10.8
43273.3288888889,+26.2,+12.7,+9.7,+10.8
43273.3295833333,+26.2,+12.7,+9.7,+10.8
43273.3302777778,+26.2,+12.7,+9.7,+10.8
43273.3309722222,+26.2,+12.7,+9.7,+10.8
43273.3316666667,+26.2,+12.8,+9.7,+10.8
43273.3323611111,+26.2,+12.7,+9.7,+10.8
43273.3330555556,+26.2,+12.8,+9.7,+10.8
43273.33375,+26.2,+12.8,+9.7,+10.8
43273.3344444444,+26.2,+12.8,+9.7,+10.8
43273.3351388889,+26.2,+12.8,+9.8,+10.8
43273.3358333333,+26.2,+12.8,+9.8,+10.8
43273.3365277778,+26.2,+12.8,+9.8,+10.8
43273.3372222222,+26.2,+12.8,+9.8,+10.8
43273.3379166667,+26.2,+12.8,+9.7,+10.8
43273.3386111111,+26.2,+12.8,+9.7,+10.8
43273.3393055556,+26.2,+12.8,+9.8,+10.8
43273.34,+26.2,+12.8,+9.8,+10.8
43273.3406944444,+26.2,+12.8,+9.8,+10.8
43273.3413888889,+26.2,+12.8,+9.7,+10.8
43273.3420833333,+26.2,+12.8,+9.7,+10.8
43273.3427777778,+26.2,+12.7,+9.7,+10.8
43273.3434722222,+26.2,+12.8,+9.8,+10.8
43273.3441666667,+26.2,+12.8,+9.8,+10.8
43273.3448611111,+26.2,+12.8,+9.8,+10.8
43273.3455555556,+26.2,+12.8,+9.8,+10.8
43273.34625,+26.2,+12.8,+9.8,+10.8
43273.3469444444,+26.2,+12.8,+9.8,+10.8
43273.3476388889,+26.2,+12.8,+9.8,+10.8
43273.3483333333,+26.2,+12.8,+9.8,+10.8
43273.3490277778,+26.2,+12.8,+9.8,+10.8
43273.3497222222,+26.2,+12.8,+9.8,+10.8
43273.3504166667,+26.2,+12.8,+9.8,+10.8
43273.3511111111,+26.2,+12.8,+9.8,+10.8
43273.3518055556,+26.2,+12.8,+9.8,+10.8
43273.3525,+26.2,+12.8,+9.8,+10.8
43273.3531944444,+26.2,+12.8,+9.8,+10.8
43273.3538888889,+26.2,+12.8,+9.8,+10.8
43273.3545833333,+26.2,+12.8,+9.8,+10.8
43273.3552777778,+26.2,+12.8,+9.8,+10.8
43273.3559722222,+26.2,+12.8,+9.8,+10.8
43273.3566666667,+26.2,+12.8,+9.8,+10.8
43273.3573611111,+26.2,+12.8,+9.8,+10.8
43273.3580555556,+26.2,+12.8,+9.8,+10.8
43273.35875,+26.2,+12.8,+9.8,+10.8
43273.3594444444,+26.2,+12.8,+9.8,+10.8
43273.3601388889,+26.2,+12.8,+9.8,+10.8
43273.3608333333,+26.2,+12.8,+9.8,+10.8
43273.3615277778,+26.2,+12.8,+9.8,+10.8
43273.3622222222,+26.2,+12.8,+9.8,+10.8
43273.3629166667,+26.2,+12.8,+9.8,+10.8
