-0.210217,-0.210219,-0.210282,-0.212434,-0.798358,-0.210217,-0.210218,-0.210281,-0.212434,-0.798358,-0.210217,-0.210218,-0.210281,-0.212434,-0.798358,-0.210217,-0.210218,-0.210281,-0.212434,-0.798358,-0.210217,-0.210219,-0.210282,-0.212434,-0.798358,-0.210383,-0.210384,-0.210447,-0.212597,-0.798359,-0.210383,-0.210384,-0.210447,-0.212597,-0.798359,-0.210383,-0.210384,-0.210447,-0.212597,-0.798359,-0.210383,-0.210384,-0.210447,-0.212597,-0.798359,-0.210383,-0.210384,-0.210447,-0.212597,-0.798359,-0.210691,-0.210692,-0.210754,-0.2129,-0.79836,-0.210691,-0.210692,-0.210754,-0.212899,-0.79836,-0.210691,-0.210692,-0.210754,-0.212899,-0.79836,-0.210691,-0.210692,-0.210754,-0.212899,-0.79836,-0.210691,-0.210692,-0.210754,-0.2129,-0.79836,-0.211121,-0.211122,-0.211184,-0.213322,-0.798362,-0.211121,-0.211122,-0.211184,-0.213322,-0.798362,-0.211121,-0.211122,-0.211184,-0.213322,-0.798362,-0.211121,-0.211122,-0.211184,-0.213322,-0.798362,-0.211121,-0.211122,-0.211184,-0.213322,-0.798362,-0.21166,-0.211661,-0.211722,-0.213852,-0.798364,-0.21166,-0.211661,-0.211722,-0.213852,-0.798364,-0.21166,-0.211661,-0.211722,-0.213852,-0.798364,-0.21166,-0.211661,-0.211722,-0.213852,-0.798364,-0.21166,-0.211661,-0.211722,-0.213852,-0.798364,-0.212296,-0.212297,-0.212358,-0.214478,-0.798367,-0.212295,-0.212297,-0.212358,-0.214478,-0.798367,-0.212295,-0.212297,-0.212358,-0.214478,-0.798367,-0.212295,-0.212297,-0.212358,-0.214478,-0.798367,-0.212296,-0.212297,-0.212358,-0.214478,-0.798367,-0.213021,-0.213022,-0.213082,-0.215192,-0.79837,-0.21302,-0.213022,-0.213082,-0.215192,-0.79837,-0.21302,-0.213022,-0.213082,-0.215192,-0.79837,-0.21302,-0.213022,-0.213082,-0.215192,-0.79837,-0.213021,-0.213022,-0.213082,-0.215192,-0.79837,-0.213829,-0.21383,-0.213889,-0.215988,-0.798374,-0.213828,-0.21383,-0.213889,-0.215988,-0.798374,-0.213828,-0.21383,-0.213889,-0.215988,-0.798374,-0.213828,-0.21383,-0.213889,-0.215988,-0.798374,-0.213828,-0.21383,-0.213889,-0.215988,-0.798374,-0.214715,-0.214716,-0.214775,-0.216862,-0.798378,-0.214715,-0.214716,-0.214775,-0.216862,-0.798378,-0.214715,-0.214716,-0.214775,-0.216862,-0.798378,-0.214715,-0.214716,-0.214775,-0.216862,-0.798378,-0.214715,-0.214716,-0.214775,-0.216862,-0.798378,-0.215677,-0.215678,-0.215736,-0.217811,-0.798383,-0.215677,-0.215678,-0.215736,-0.217811,-0.798383,-0.215677,-0.215678,-0.215736,-0.217811,-0.798383,-0.215677,-0.215678,-0.215736,-0.217811,-0.798383,-0.215677,-0.215678,-0.215736,-0.217811,-0.798383,-0.216713,-0.216714,-0.216771,-0.218833,-0.798389,-0.216713,-0.216714,-0.216771,-0.218833,-0.798389,-0.216713,-0.216714,-0.216771,-0.218833,-0.798389,-0.216713,-0.216714,-0.216771,-0.218833,-0.798389,-0.216713,-0.216714,-0.216771,-0.218833,-0.798389,-0.217822,-0.217823,-0.217879,-0.219929,-0.798394,-0.217822,-0.217823,-0.217879,-0.219929,-0.798394,-0.217822,-0.217823,-0.217879,-0.219928,-0.798394,-0.217822,-0.217823,-0.217879,-0.219929,-0.798394,-0.217822,-0.217823,-0.217879,-0.219929,-0.798394,-0.219003,-0.219004,-0.219059,-0.221096,-0.798401,-0.219003,-0.219004,-0.219059,-0.221096,-0.798401,-0.219003,-0.219004,-0.219059,-0.221096,-0.798401,-0.219003,-0.219004,-0.219059,-0.221096,-0.798401,-0.219003,-0.219004,-0.219059,-0.221096,-0.798401,-0.220256,-0.220257,-0.220311,-0.222335,-0.798408,-0.220256,-0.220257,-0.220311,-0.222335,-0.798408,-0.220256,-0.220257,-0.220311,-0.222335,-0.798408,-0.220256,-0.220257,-0.220311,-0.222335,-0.798408,-0.220256,-0.220257,-0.220311,-0.222335,-0.798408,-0.221582,-0.221583,-0.221636,-0.223648,-0.798416,-0.221582,-0.221583,-0.221636,-0.223648,-0.798416,-0.221582,-0.221583,-0.221636,-0.223648,-0.798416,-0.221582,-0.221583,-0.221636,-0.223648,-0.798416,-0.221582,-0.221583,-0.221636,-0.223648,-0.798416,-0.222981,-0.222982,-0.223035,-0.225034,-0.798424,-0.222981,-0.222982,-0.223035,-0.225034,-0.798424,-0.222981,-0.222982,-0.223035,-0.225034,-0.798424,-0.222981,-0.222982,-0.223035,-0.225034,-0.798424,-0.222981,-0.222982,-0.223035,-0.225034,-0.798424,-0.224456,-0.224457,-0.224508,-0.226495,-0.798433,-0.224456,-0.224457,-0.224508,-0.226495,-0.798433,-0.224456,-0.224457,-0.224508,-0.226495,-0.798433,-0.224456,-0.224457,-0.224508,-0.226495,-0.798433,-0.224456,-0.224457,-0.224508,-0.226495,-0.798433,-0.226006,-0.226007,-0.226058,-0.228033,-0.798443,-0.226006,-0.226007,-0.226058,-0.228033,-0.798443,-0.226006,-0.226007,-0.226058,-0.228033,-0.798443,-0.226006,-0.226007,-0.226058,-0.228033,-0.798443,-0.226006,-0.226007,-0.226058,-0.228033,-0.798443,-0.227635,-0.227635,-0.227685,-0.229649,-0.798454,-0.227635,-0.227635,-0.227685,-0.229649,-0.798454,-0.227635,-0.227635,-0.227685,-0.229649,-0.798454,-0.227635,-0.227635,-0.227685,-0.229649,-0.798454,-0.227635,-0.227635,-0.227685,-0.229649,-0.798454,-0.229342,-0.229343,-0.229392,-0.231344,-0.798466,-0.229342,-0.229343,-0.229392,-0.231344,-0.798466,-0.229342,-0.229343,-0.229392,-0.231344,-0.798466,-0.229342,-0.229343,-0.229392,-0.231344,-0.798466,-0.229342,-0.229343,-0.229392,-0.231344,-0.798466,-0.23113,-0.231131,-0.231179,-0.23312,-0.798478,-0.23113,-0.231131,-0.231179,-0.23312,-0.798478,-0.23113,-0.231131,-0.231179,-0.23312,-0.798478,-0.23113,-0.231131,-0.231179,-0.23312,-0.798478,-0.23113,-0.231131,-0.231179,-0.23312,-0.798478,-0.233001,-0.233001,-0.233049,-0.234979,-0.798491,-0.233001,-0.233001,-0.233049,-0.234979,-0.798491,-0.233001,-0.233001,-0.233049,-0.234979,-0.798491,-0.233001,-0.233001,-0.233049,-0.234979,-0.798491,-0.233001,-0.233001,-0.233049,-0.234979,-0.798491,-0.234955,-0.234956,-0.235002,-0.236923,-0.798505,-0.234955,-0.234956,-0.235002,-0.236923,-0.798505,-0.234955,-0.234956,-0.235002,-0.236923,-0.798505,-0.234955,-0.234956,-0.235002,-0.236923,-0.798505,-0.234955,-0.234956,-0.235002,-0.236923,-0.798505,-0.236996,-0.236997,-0.237042,-0.238952,-0.798519,-0.236996,-0.236997,-0.237042,-0.238952,-0.798519,-0.236996,-0.236997,-0.237042,-0.238952,-0.798519,-0.236996,-0.236997,-0.237042,-0.238952,-0.798519,-0.236996,-0.236997,-0.237042,-0.238952,-0.798519,-0.239124,-0.239125,-0.239169,-0.24107,-0.798532,-0.239124,-0.239125,-0.239169,-0.24107,-0.798532,-0.239124,-0.239125,-0.239169,-0.24107,-0.798532,-0.239124,-0.239125,-0.239169,-0.24107,-0.798532,-0.239124,-0.239125,-0.239169,-0.24107,-0.798532,-0.241342,-0.241342,-0.241386,-0.243278,-0.79854,-0.241342,-0.241342,-0.241386,-0.243277,-0.79854,-0.241342,-0.241342,-0.241386,-0.243277,-0.79854,-0.241342,-0.241342,-0.241386,-0.243277,-0.79854,-0.241342,-0.241342,-0.241386,-0.243277,-0.79854,-0.24365,-0.24365,-0.243693,-0.245576,-0.798541,-0.24365,-0.24365,-0.243693,-0.245576,-0.798541,-0.24365,-0.24365,-0.243693,-0.245576,-0.798541,-0.24365,-0.24365,-0.243693,-0.245576,-0.798541,-0.24365,-0.24365,-0.243693,-0.245576,-0.798541,-0.24605,-0.246051,-0.246092,-0.247967,-0.798524,-0.24605,-0.24605,-0.246092,-0.247967,-0.798524,-0.24605,-0.24605,-0.246092,-0.247967,-0.798524,-0.24605,-0.24605,-0.246092,-0.247967,-0.798524,-0.24605,-0.246051,-0.246092,-0.247967,-0.798524,-0.248544,-0.248544,-0.248585,-0.250452,-0.798472,-0.248544,-0.248544,-0.248585,-0.250452,-0.798472,-0.248544,-0.248544,-0.248585,-0.250452,-0.798472,-0.248544,-0.248544,-0.248585,-0.250452,-0.798472,-0.248544,-0.248544,-0.248585,-0.250452,-0.798472,-0.251132,-0.251132,-0.251172,-0.253031,-0.798354,-0.251132,-0.251132,-0.251172,-0.253031,-0.798354,-0.251132,-0.251132,-0.251172,-0.253031,-0.798354,-0.251132,-0.251132,-0.251172,-0.253031,-0.798354,-0.251132,-0.251132,-0.251172,-0.253031,-0.798354,-0.253815,-0.253816,-0.253855,-0.255706,-0.798117,-0.253815,-0.253816,-0.253855,-0.255706,-0.798117,-0.253815,-0.253816,-0.253855,-0.255706,-0.798117,-0.253815,-0.253816,-0.253855,-0.255706,-0.798117,-0.253815,-0.253816,-0.253855,-0.255706,-0.798117,-0.256595,-0.256596,-0.256634,-0.258478,-0.797668,-0.256595,-0.256596,-0.256634,-0.258478,-0.797668,-0.256595,-0.256596,-0.256634,-0.258478,-0.797668,-0.256595,-0.256596,-0.256634,-0.258478,-0.797668,-0.256595,-0.256596,-0.256634,-0.258478,-0.797668,-0.259471,-0.259472,-0.259509,-0.261345,-0.796858,-0.259471,-0.259471,-0.259509,-0.261345,-0.796858,-0.259471,-0.259471,-0.259509,-0.261345,-0.796858,-0.259471,-0.259471,-0.259509,-0.261345,-0.796858,-0.259471,-0.259472,-0.259509,-0.261345,-0.796858,-0.262443,-0.262443,-0.26248,-0.264309,-0.795447,-0.262443,-0.262443,-0.26248,-0.264309,-0.795447,-0.262443,-0.262443,-0.26248,-0.264309,-0.795447,-0.262443,-0.262443,-0.26248,-0.264309,-0.795447,-0.262443,-0.262443,-0.26248,-0.264309,-0.795447,-0.26551,-0.265511,-0.265546,-0.267368,-0.793071,-0.26551,-0.26551,-0.265546,-0.267367,-0.793071,-0.26551,-0.26551,-0.265546,-0.267367,-0.793071,-0.26551,-0.26551,-0.265546,-0.267367,-0.793071,-0.26551,-0.265511,-0.265546,-0.267368,-0.793071,-0.268671,-0.268672,-0.268706,-0.27052,-0.789204,-0.268671,-0.268672,-0.268706,-0.270519,-0.789204,-0.268671,-0.268672,-0.268706,-0.270519,-0.789204,-0.268671,-0.268672,-0.268706,-0.270519,-0.789204,-0.268671,-0.268672,-0.268706,-0.27052,-0.789204,-0.271924,-0.271925,-0.271958,-0.273763,-0.783139,-0.271924,-0.271925,-0.271958,-0.273763,-0.783139,-0.271924,-0.271925,-0.271958,-0.273763,-0.783139,-0.271924,-0.271925,-0.271958,-0.273763,-0.783139,-0.271924,-0.271925,-0.271958,-0.273763,-0.783139,-0.275266,-0.275267,-0.275299,-0.277093,-0.774008,-0.275266,-0.275267,-0.275299,-0.277093,-0.774008,-0.275266,-0.275267,-0.275299,-0.277093,-0.774008,-0.275266,-0.275267,-0.275299,-0.277093,-0.774008,-0.275266,-0.275267,-0.275299,-0.277093,-0.774008,-0.278694,-0.278694,-0.278725,-0.280507,-0.760899,-0.278693,-0.278694,-0.278725,-0.280507,-0.760899,-0.278693,-0.278694,-0.278725,-0.280507,-0.760899,-0.278693,-0.278694,-0.278725,-0.280507,-0.760899,-0.278693,-0.278694,-0.278725,-0.280507,-0.760899,-0.282201,-0.282201,-0.282231,-0.283999,-0.74307,-0.282201,-0.282201,-0.282231,-0.283999,-0.74307,-0.282201,-0.282201,-0.282231,-0.283999,-0.74307,-0.282201,-0.282201,-0.282231,-0.283999,-0.74307,-0.282201,-0.282201,-0.282231,-0.283999,-0.74307,-0.285782,-0.285783,-0.285812,-0.28756,-0.720238,-0.285782,-0.285783,-0.285812,-0.28756,-0.720238,-0.285782,-0.285783,-0.285812,-0.28756,-0.720238,-0.285782,-0.285783,-0.285812,-0.28756,-0.720238,-0.285782,-0.285783,-0.285812,-0.28756,-0.720238,-0.28943,-0.28943,-0.289458,-0.291183,-0.69282,-0.28943,-0.28943,-0.289458,-0.291182,-0.69282,-0.28943,-0.28943,-0.289458,-0.291182,-0.69282,-0.28943,-0.28943,-0.289458,-0.291182,-0.69282,-0.28943,-0.28943,-0.289458,-0.291183,-0.69282,-0.293135,-0.293135,-0.293162,-0.294855,-0.661948,-0.293135,-0.293135,-0.293162,-0.294855,-0.661948,-0.293135,-0.293135,-0.293162,-0.294855,-0.661948,-0.293135,-0.293135,-0.293162,-0.294855,-0.661948,-0.293135,-0.293135,-0.293162,-0.294855,-0.661948,-0.296886,-0.296886,-0.296911,-0.298565,-0.629219,-0.296886,-0.296886,-0.296911,-0.298565,-0.629219,-0.296886,-0.296886,-0.296911,-0.298565,-0.629219,-0.296886,-0.296886,-0.296911,-0.298565,-0.629219,-0.296886,-0.296886,-0.296911,-0.298565,-0.629219,-0.30067,-0.30067,-0.300694,-0.302298,-0.596299,-0.30067,-0.30067,-0.300694,-0.302298,-0.596299,-0.30067,-0.30067,-0.300694,-0.302298,-0.596299,-0.30067,-0.30067,-0.300694,-0.302298,-0.596299,-0.30067,-0.30067,-0.300694,-0.302298,-0.596299,-0.304473,-0.304473,-0.304495,-0.306037,-0.564577,-0.304473,-0.304473,-0.304495,-0.306037,-0.564577,-0.304473,-0.304473,-0.304495,-0.306037,-0.564577,-0.304473,-0.304473,-0.304495,-0.306037,-0.564577,-0.304473,-0.304473,-0.304495,-0.306037,-0.564577,-0.308277,-0.308277,-0.308298,-0.309764,-0.535005,-0.308277,-0.308277,-0.308298,-0.309764,-0.535005,-0.308277,-0.308277,-0.308298,-0.309764,-0.535005,-0.308277,-0.308277,-0.308298,-0.309764,-0.535005,-0.308277,-0.308277,-0.308298,-0.309764,-0.535005,-0.312064,-0.312064,-0.312083,-0.31346,-0.508102,-0.312063,-0.312064,-0.312083,-0.31346,-0.508102,-0.312063,-0.312064,-0.312083,-0.31346,-0.508102,-0.312063,-0.312064,-0.312083,-0.31346,-0.508102,-0.312064,-0.312064,-0.312083,-0.31346,-0.508102,-0.315812,-0.315812,-0.31583,-0.317104,-0.484047,-0.315812,-0.315812,-0.31583,-0.317104,-0.484047,-0.315812,-0.315812,-0.31583,-0.317104,-0.484047,-0.315812,-0.315812,-0.31583,-0.317104,-0.484047,-0.315812,-0.315812,-0.31583,-0.317104,-0.484047,-0.319499,-0.3195,-0.319516,-0.320675,-0.462797,-0.319499,-0.3195,-0.319516,-0.320675,-0.462797,-0.319499,-0.3195,-0.319516,-0.320675,-0.462797,-0.319499,-0.3195,-0.319516,-0.320675,-0.462797,-0.319499,-0.3195,-0.319516,-0.320675,-0.462797
